Transaction_ID,Account_Number,Date,Time,Amount,Transaction_Type,Category,Merchant_Name,Account_Balance
TXN003086,ACC10000402,2025-07-02,09:49:56,5247.0,Credit,Salary,Employer Direct Deposit,26825.68
TXN008642,ACC10001022,2025-07-02,09:50:26,5110.0,Credit,Salary,Employer Direct Deposit,29585.24
TXN006398,ACC10000778,2025-07-02,09:50:26,6173.0,Credit,Salary,Employer Direct Deposit,26800.84
TXN008018,ACC10000956,2025-07-02,09:53:30,5174.0,Credit,Salary,Employer Direct Deposit,26501.08
TXN008666,ACC10001024,2025-07-02,09:56:23,4609.0,Credit,Salary,Employer Direct Deposit,24916.87
TXN014750,ACC10001712,2025-07-02,09:59:17,3796.0,Credit,Salary,Employer Direct Deposit,21946.45
TXN000914,ACC10000108,2025-07-02,09:59:47,5643.0,Credit,Salary,Employer Direct Deposit,25511.02
TXN020969,ACC10000344,2025-07-02,10:03:56,114.35,Debit,Bills,Water Utility,18631.01
TXN016646,ACC10001924,2025-07-02,10:04:00,6764.0,Credit,Salary,Employer Direct Deposit,18241.0
TXN020970,ACC10000115,2025-07-02,10:04:20,156.98,Debit,Bills,State Farm,36706.16
TXN004214,ACC10000530,2025-07-02,10:04:50,4293.0,Credit,Salary,Employer Direct Deposit,23212.0
TXN020971,ACC10001406,2025-07-02,10:06:06,102.12,Debit,Food,Subway,8727.28
TXN000842,ACC10000102,2025-07-02,10:10:46,5194.0,Credit,Salary,Employer Direct Deposit,16120.74
TXN011582,ACC10001362,2025-07-02,10:10:47,5815.0,Credit,Salary,Employer Direct Deposit,16488.39
TXN016106,ACC10001862,2025-07-02,10:12:40,3820.0,Credit,Salary,Employer Direct Deposit,14547.71
TXN000146,ACC10000024,2025-07-02,10:13:11,3960.0,Credit,Salary,Employer Direct Deposit,22230.0
TXN009110,ACC10001080,2025-07-02,10:14:36,3786.0,Credit,Salary,Employer Direct Deposit,16286.16
TXN014918,ACC10001740,2025-07-02,10:17:55,7828.0,Credit,Salary,Employer Direct Deposit,23555.76
TXN002390,ACC10000308,2025-07-02,10:18:07,5050.0,Credit,Salary,Employer Direct Deposit,19776.81
TXN015914,ACC10001838,2025-07-02,10:18:34,3990.0,Credit,Salary,Employer Direct Deposit,17195.22
TXN003698,ACC10000480,2025-07-02,10:18:48,6019.0,Credit,Salary,Employer Direct Deposit,14357.94
TXN020972,ACC10000834,2025-07-02,10:19:08,40.0,Debit,Cash Withdrawal,ATM Cash Out,12336.15
TXN000458,ACC10000054,2025-07-02,10:20:38,2889.0,Credit,Salary,Employer Direct Deposit,19207.37
TXN012734,ACC10001486,2025-07-02,10:21:08,3711.0,Credit,Salary,Employer Direct Deposit,20449.0
TXN014402,ACC10001674,2025-07-02,10:21:24,7110.0,Credit,Salary,Employer Direct Deposit,23348.29
TXN013274,ACC10001548,2025-07-02,10:22:11,6207.0,Credit,Salary,Employer Direct Deposit,26399.0
TXN003494,ACC10000458,2025-07-02,10:23:36,3570.0,Credit,Salary,Employer Direct Deposit,25865.57
TXN014450,ACC10001680,2025-07-02,10:24:34,4353.0,Credit,Salary,Employer Direct Deposit,16618.37
TXN006494,ACC10000788,2025-07-02,10:24:43,7549.0,Credit,Salary,Employer Direct Deposit,23430.22
TXN012626,ACC10001472,2025-07-02,10:24:46,5426.0,Credit,Salary,Employer Direct Deposit,28183.37
TXN015482,ACC10001794,2025-07-02,10:25:16,4426.0,Credit,Salary,Employer Direct Deposit,19007.16
TXN008702,ACC10001028,2025-07-02,10:25:24,3269.0,Credit,Salary,Employer Direct Deposit,20315.0
TXN005066,ACC10000634,2025-07-02,10:26:15,5753.0,Credit,Salary,Employer Direct Deposit,21497.38
TXN013718,ACC10001602,2025-07-02,10:27:06,6154.0,Credit,Salary,Employer Direct Deposit,25182.41
TXN005522,ACC10000680,2025-07-02,10:29:41,3807.0,Credit,Salary,Employer Direct Deposit,16200.92
TXN015662,ACC10001814,2025-07-02,10:29:58,2563.0,Credit,Salary,Employer Direct Deposit,17109.51
TXN020973,ACC10000127,2025-07-02,10:30:07,109.72,Debit,Food,Chipotle,42770.22
TXN016670,ACC10001928,2025-07-02,10:32:16,5795.0,Credit,Salary,Employer Direct Deposit,26284.1
TXN001178,ACC10000138,2025-07-02,10:33:58,5253.0,Credit,Salary,Employer Direct Deposit,18043.67
TXN003974,ACC10000508,2025-07-02,10:35:35,6301.0,Credit,Salary,Employer Direct Deposit,23527.05
TXN010970,ACC10001286,2025-07-02,10:37:23,4282.0,Credit,Salary,Employer Direct Deposit,14710.0
TXN000170,ACC10000026,2025-07-02,10:41:05,5066.0,Credit,Salary,Employer Direct Deposit,20968.38
TXN007214,ACC10000868,2025-07-02,10:41:26,5809.0,Credit,Salary,Employer Direct Deposit,15432.3
TXN008210,ACC10000972,2025-07-02,10:43:00,2465.0,Credit,Salary,Employer Direct Deposit,17098.51
TXN016874,ACC10001950,2025-07-02,10:44:22,3990.0,Credit,Salary,Employer Direct Deposit,16841.07
TXN002726,ACC10000350,2025-07-02,10:44:34,5120.0,Credit,Salary,Employer Direct Deposit,16671.81
TXN010946,ACC10001284,2025-07-02,10:44:50,7295.0,Credit,Salary,Employer Direct Deposit,28858.59
TXN011750,ACC10001378,2025-07-02,10:45:17,5798.0,Credit,Salary,Employer Direct Deposit,23802.89
TXN015566,ACC10001804,2025-07-02,10:45:33,4073.0,Credit,Salary,Employer Direct Deposit,14026.64
TXN012134,ACC10001418,2025-07-02,10:46:28,1875.0,Credit,Salary,Employer Direct Deposit,19140.57
TXN016922,ACC10001954,2025-07-02,10:46:54,3981.0,Credit,Salary,Employer Direct Deposit,8980.41
TXN015410,ACC10001788,2025-07-02,10:46:56,6514.0,Credit,Salary,Employer Direct Deposit,16444.15
TXN003230,ACC10000416,2025-07-02,10:46:59,5490.0,Credit,Salary,Employer Direct Deposit,13239.4
TXN011474,ACC10001348,2025-07-02,10:49:17,4107.0,Credit,Salary,Employer Direct Deposit,9001.42
TXN008882,ACC10001052,2025-07-02,10:49:25,1875.0,Credit,Salary,Employer Direct Deposit,18094.0
TXN000254,ACC10000036,2025-07-02,10:53:40,5178.0,Credit,Salary,Employer Direct Deposit,20538.46
TXN006566,ACC10000796,2025-07-02,10:55:55,6803.0,Credit,Salary,Employer Direct Deposit,32171.92
TXN009686,ACC10001140,2025-07-02,10:58:00,4138.0,Credit,Salary,Employer Direct Deposit,16724.49
TXN009914,ACC10001168,2025-07-02,10:58:16,8235.0,Credit,Salary,Employer Direct Deposit,25836.34
TXN001394,ACC10000170,2025-07-02,10:58:38,3424.0,Credit,Salary,Employer Direct Deposit,13975.39
TXN003626,ACC10000474,2025-07-02,11:01:28,1875.0,Credit,Salary,Employer Direct Deposit,9254.44
TXN012446,ACC10001454,2025-07-02,11:03:41,4716.0,Credit,Salary,Employer Direct Deposit,18624.0
TXN005498,ACC10000678,2025-07-02,11:03:48,5333.0,Credit,Salary,Employer Direct Deposit,18884.26
TXN002570,ACC10000332,2025-07-02,11:04:02,5332.0,Credit,Salary,Employer Direct Deposit,28551.95
TXN000866,ACC10000104,2025-07-02,11:04:21,4086.0,Credit,Salary,Employer Direct Deposit,16560.98
TXN000230,ACC10000034,2025-07-02,11:04:30,3105.0,Credit,Salary,Employer Direct Deposit,23301.37
TXN020974,ACC10001398,2025-07-02,11:05:55,60.7,Debit,Bills,Water Utility,20448.18
TXN008294,ACC10000980,2025-07-02,11:06:38,6065.0,Credit,Salary,Employer Direct Deposit,28052.0
TXN003158,ACC10000410,2025-07-02,11:08:52,2535.0,Credit,Salary,Employer Direct Deposit,16585.06
TXN001094,ACC10000126,2025-07-02,11:09:40,2959.0,Credit,Salary,Employer Direct Deposit,20320.37
TXN010766,ACC10001262,2025-07-02,11:09:57,2043.0,Credit,Salary,Employer Direct Deposit,10910.72
TXN000998,ACC10000118,2025-07-02,11:10:57,5205.0,Credit,Salary,Employer Direct Deposit,16531.83
TXN007562,ACC10000900,2025-07-02,11:11:13,3032.0,Credit,Salary,Employer Direct Deposit,24430.66
TXN010862,ACC10001272,2025-07-02,11:11:16,2102.0,Credit,Salary,Employer Direct Deposit,19553.4
TXN009794,ACC10001154,2025-07-02,11:14:48,5056.0,Credit,Salary,Employer Direct Deposit,27081.0
TXN000206,ACC10000032,2025-07-02,11:16:05,3809.0,Credit,Salary,Employer Direct Deposit,11513.0
TXN020975,ACC10001291,2025-07-02,11:17:05,363.43,Debit,Shopping,Target,32581.99
TXN012014,ACC10001404,2025-07-02,11:17:20,6327.0,Credit,Salary,Employer Direct Deposit,26259.96
TXN004694,ACC10000594,2025-07-02,11:17:53,6093.0,Credit,Salary,Employer Direct Deposit,25652.27
TXN012470,ACC10001456,2025-07-02,11:19:52,5231.0,Credit,Salary,Employer Direct Deposit,17171.46
TXN009278,ACC10001096,2025-07-02,11:20:52,4370.0,Credit,Salary,Employer Direct Deposit,19230.17
TXN013466,ACC10001572,2025-07-02,11:20:59,6376.0,Credit,Salary,Employer Direct Deposit,19425.0
TXN013382,ACC10001564,2025-07-02,11:21:03,2601.0,Credit,Salary,Employer Direct Deposit,15304.81
TXN013838,ACC10001614,2025-07-02,11:23:09,5035.0,Credit,Salary,Employer Direct Deposit,27292.91
TXN000326,ACC10000042,2025-07-02,11:23:33,6978.0,Credit,Salary,Employer Direct Deposit,31840.0
TXN003182,ACC10000412,2025-07-02,11:23:48,3222.0,Credit,Salary,Employer Direct Deposit,18550.0
TXN012854,ACC10001500,2025-07-02,11:25:11,2490.0,Credit,Salary,Employer Direct Deposit,14915.49
TXN015842,ACC10001832,2025-07-02,11:25:19,5124.0,Credit,Salary,Employer Direct Deposit,19644.0
TXN016742,ACC10001934,2025-07-02,11:28:59,3631.0,Credit,Salary,Employer Direct Deposit,13359.93
TXN002462,ACC10000316,2025-07-02,11:29:01,5428.0,Credit,Salary,Employer Direct Deposit,26882.73
TXN020976,ACC10001440,2025-07-02,11:29:31,395.02,Debit,Bills,Verizon,6313.34
TXN013958,ACC10001630,2025-07-02,11:30:29,6300.0,Credit,Salary,Employer Direct Deposit,24224.58
TXN007982,ACC10000952,2025-07-02,11:30:32,4298.0,Credit,Salary,Employer Direct Deposit,12030.99
TXN016466,ACC10001908,2025-07-02,11:30:50,6943.0,Credit,Salary,Employer Direct Deposit,15505.53
TXN014942,ACC10001742,2025-07-02,11:35:30,4411.0,Credit,Salary,Employer Direct Deposit,18889.54
TXN017102,ACC10001976,2025-07-02,11:38:38,6058.0,Credit,Salary,Employer Direct Deposit,15880.66
TXN011162,ACC10001308,2025-07-02,11:42:57,2959.0,Credit,Salary,Employer Direct Deposit,12971.0
TXN008918,ACC10001056,2025-07-02,11:43:50,4763.0,Credit,Salary,Employer Direct Deposit,11430.79
TXN007802,ACC10000930,2025-07-02,11:43:55,4512.0,Credit,Salary,Employer Direct Deposit,23451.0
TXN015266,ACC10001772,2025-07-02,11:44:42,7573.0,Credit,Salary,Employer Direct Deposit,25270.31
TXN020977,ACC10001196,2025-07-02,11:44:48,132.24,Debit,Bills,Spotify,18031.76
TXN004814,ACC10000608,2025-07-02,11:46:28,5641.0,Credit,Salary,Employer Direct Deposit,17193.42
TXN015206,ACC10001766,2025-07-02,11:46:56,3923.0,Credit,Salary,Employer Direct Deposit,25637.03
TXN000278,ACC10000038,2025-07-02,11:48:25,3269.0,Credit,Salary,Employer Direct Deposit,24707.1
TXN020978,ACC10000337,2025-07-02,11:48:59,10.53,Debit,Food,Subway,12896.03
TXN008066,ACC10000960,2025-07-02,11:50:48,6437.0,Credit,Salary,Employer Direct Deposit,16831.13
TXN001322,ACC10000158,2025-07-02,11:51:43,4831.0,Credit,Salary,Employer Direct Deposit,19049.97
TXN007010,ACC10000846,2025-07-02,11:51:48,4298.0,Credit,Salary,Employer Direct Deposit,26671.14
TXN011774,ACC10001380,2025-07-02,11:52:35,5382.0,Credit,Salary,Employer Direct Deposit,16398.9
TXN015386,ACC10001784,2025-07-02,11:56:01,5480.0,Credit,Salary,Employer Direct Deposit,24925.29
TXN006878,ACC10000830,2025-07-02,11:59:03,5207.0,Credit,Salary,Employer Direct Deposit,16596.98
TXN020979,ACC10000122,2025-07-02,12:15:41,23.36,Debit,Travel,Chevron,10372.0
TXN020980,ACC10001622,2025-07-02,12:23:44,26.64,Debit,Food,Chipotle,10915.58
TXN020981,ACC10000444,2025-07-02,12:30:08,-12.53,Credit,Interest,Cash Deposit ATM,7308.47
TXN020982,ACC10001089,2025-07-02,12:37:33,17.71,Debit,Travel,Delta Airlines,86940.22
TXN020983,ACC10000974,2025-07-02,12:49:01,35.08,Credit,Refund,Merchant Refund,6350.08
TXN020984,ACC10001828,2025-07-02,13:13:36,-3.06,Credit,Interest,Merchant Refund,14741.11
TXN020985,ACC10001106,2025-07-02,13:16:57,1000.0,Credit,Deposit,Merchant Refund,25417.0
TXN020986,ACC10001158,2025-07-02,13:20:27,21.94,Debit,Food,Subway,4841.75
TXN020987,ACC10000656,2025-07-02,13:21:05,20.98,Debit,Travel,Lyft,10917.11
TXN020988,ACC10001908,2025-07-02,13:31:13,17.37,Debit,Food,Starbucks,15488.16
TXN020989,ACC10001220,2025-07-02,13:44:10,500.0,Credit,Deposit,Cash Deposit ATM,6979.87
TXN020990,ACC10000008,2025-07-02,13:57:07,134.82,Debit,Shopping,Apple Store,32729.59
TXN020991,ACC10001114,2025-07-02,14:19:34,147.61,Debit,Food,Starbucks,2647.29
TXN020992,ACC10001204,2025-07-02,14:41:45,500.0,Credit,Deposit,Cash Deposit ATM,14897.14
TXN020993,ACC10000739,2025-07-02,14:47:18,1192.6,Debit,Shopping,Home Depot,16304.18
TXN020994,ACC10000057,2025-07-02,15:01:07,899.2,Debit,Shopping,Walmart,44821.52
TXN020995,ACC10000877,2025-07-02,15:13:17,131.21,Debit,Food,McDonalds,94469.16
TXN020996,ACC10001544,2025-07-02,15:53:23,92.91,Debit,Food,Whole Foods,12275.89
TXN020997,ACC10001008,2025-07-02,16:09:37,298.59,Debit,Travel,Amtrack,7490.95
TXN020998,ACC10001279,2025-07-02,16:09:42,345.01,Debit,Bills,Verizon,50385.6
TXN020999,ACC10001279,2025-07-02,16:32:26,63.29,Debit,Food,Whole Foods,50322.31
TXN021000,ACC10001353,2025-07-02,16:39:03,104.28,Debit,Food,Chipotle,8302.65
TXN021001,ACC10000783,2025-07-02,16:39:09,100.0,Credit,Deposit,Bank Interest Payment,58841.26
TXN021002,ACC10000752,2025-07-02,16:39:44,417.27,Debit,Shopping,Nike,15648.54
TXN021003,ACC10000008,2025-07-02,16:44:19,41.16,Debit,Food,Kroger,32688.43
TXN021004,ACC10000318,2025-07-02,17:20:55,135.91,Debit,Food,UberEats,13637.4
TXN021005,ACC10001894,2025-07-02,17:38:14,59.7,Debit,Food,Subway,1185.15
TXN021006,ACC10001668,2025-07-02,17:45:53,-5.96,Credit,Interest,Bank Interest Payment,15669.26
TXN021007,ACC10000558,2025-07-02,18:07:31,-26.95,Credit,Interest,Cash Deposit ATM,297.52
TXN021008,ACC10000811,2025-07-02,18:20:54,503.03,Debit,Shopping,Target,14848.97
TXN021009,ACC10001867,2025-07-02,18:24:46,16.88,Debit,Travel,Amtrack,44759.65
TXN021010,ACC10000514,2025-07-02,18:26:44,367.21,Debit,Shopping,Target,24193.45
TXN021011,ACC10001071,2025-07-02,18:29:56,46.5,Debit,Food,Kroger,28717.86
TXN021012,ACC10000038,2025-07-02,18:49:13,193.93,Debit,Bills,Verizon,24513.17
TXN021013,ACC10001234,2025-07-02,18:54:15,67.2,Debit,Shopping,Nike,3770.4
TXN021014,ACC10001848,2025-07-02,19:01:48,1096.79,Debit,Shopping,Home Depot,8159.45
TXN021015,ACC10001752,2025-07-02,19:53:45,63.21,Debit,Food,UberEats,24427.79
TXN021016,ACC10001004,2025-07-02,20:02:20,100.0,Credit,Deposit,Cash Deposit ATM,1205.47
TXN021017,ACC10001302,2025-07-02,20:23:41,44.4,Debit,Bills,Geico,3549.99
TXN021018,ACC10001140,2025-07-02,20:38:10,39.91,Debit,Food,Dominos,16684.58
TXN021019,ACC10000134,2025-07-02,20:41:18,1008.53,Debit,Shopping,Nike,7491.68
TXN021020,ACC10001483,2025-07-02,20:44:42,593.72,Debit,Travel,Lyft,54078.17
TXN021021,ACC10000333,2025-07-02,20:53:03,200.0,Credit,Deposit,Cash Deposit ATM,22300.53
TXN021022,ACC10001917,2025-07-02,21:17:43,697.86,Debit,Shopping,Home Depot,93798.53
TXN021023,ACC10000523,2025-07-02,21:17:57,112.71,Debit,Food,UberEats,92261.31
TXN021024,ACC10000777,2025-07-02,21:29:08,339.8,Debit,Bills,Verizon,95139.19
TXN021025,ACC10001017,2025-07-02,21:38:28,24.48,Debit,Travel,Amtrack,52049.76
TXN021026,ACC10001955,2025-07-02,21:56:38,65.31,Debit,Bills,Geico,6179.14
TXN021027,ACC10001397,2025-07-02,21:59:16,500.0,Credit,Deposit,Merchant Refund,20515.0
TXN021028,ACC10001258,2025-07-02,22:00:47,42.56,Debit,Food,UberEats,20621.41
TXN021029,ACC10001053,2025-07-02,22:25:27,385.1,Debit,Travel,Expedia,57626.87
TXN021030,ACC10001411,2025-07-02,22:47:31,116.22,Credit,Interest,Bank Interest Payment,77597.12
TXN021031,ACC10001334,2025-07-02,22:48:44,100.0,Credit,Deposit,Bank Interest Payment,17756.0
TXN021032,ACC10001790,2025-07-02,22:50:20,74.98,Debit,Food,Whole Foods,22562.05
TXN021033,ACC10001088,2025-07-02,22:59:18,111.34,Debit,Food,Starbucks,11643.06
TXN021034,ACC10000856,2025-07-02,23:07:03,244.83,Debit,Shopping,Nike,10767.78
TXN021035,ACC10001601,2025-07-02,23:08:48,553.83,Debit,Shopping,Macy's,76964.17
TXN021036,ACC10001590,2025-07-02,23:10:56,62.68,Debit,Food,Subway,2350.32
TXN021037,ACC10000349,2025-07-02,23:15:08,122.98,Debit,Food,Dominos,11741.06
TXN021038,ACC10000491,2025-07-02,23:24:20,100.0,Credit,Deposit,Cash Deposit ATM,88835.67
TXN021039,ACC10001908,2025-07-02,23:25:34,309.69,Debit,Bills,Comcast,15178.47
TXN021040,ACC10000901,2025-07-02,23:30:49,32.98,Debit,Travel,Uber,99708.02
TXN021041,ACC10001041,2025-07-02,23:35:57,66.97,Debit,Shopping,BestBuy,60370.91
TXN021042,ACC10000637,2025-07-02,23:42:59,905.5,Debit,Shopping,Amazon,10291.18
TXN021043,ACC10000967,2025-07-03,00:02:58,256.9,Debit,Bills,Comcast,96449.1
TXN021044,ACC10001484,2025-07-03,00:03:33,76.65,Debit,Food,Chipotle,5227.24
TXN021045,ACC10000970,2025-07-03,00:08:51,100.0,Debit,Cash Withdrawal,ATM Withdrawal,19455.98
TXN021046,ACC10000647,2025-07-03,00:14:45,21.24,Debit,Travel,Chevron,14413.27
TXN021047,ACC10000195,2025-07-03,00:37:29,75.89,Debit,Food,Chipotle,57815.2
TXN021048,ACC10000199,2025-07-03,00:42:13,12.23,Debit,Travel,Delta Airlines,95008.77
TXN021049,ACC10001844,2025-07-03,00:46:24,86.19,Debit,Food,McDonalds,7257.08
TXN021050,ACC10001725,2025-07-03,00:47:56,976.71,Debit,Shopping,Apple Store,90848.78
TXN021051,ACC10001477,2025-07-03,01:04:14,138.69,Debit,Food,Starbucks,90745.96
TXN021052,ACC10001576,2025-07-03,01:04:56,88.34,Debit,Food,Kroger,12166.31
TXN021053,ACC10001403,2025-07-03,01:11:07,50.0,Credit,Deposit,Cash Deposit ATM,7478.33
TXN021054,ACC10001030,2025-07-03,01:23:05,918.42,Debit,Shopping,Walmart,22501.56
TXN021055,ACC10001778,2025-07-03,01:30:08,100.0,Credit,Deposit,Merchant Refund,4442.71
TXN021056,ACC10001576,2025-07-03,01:43:13,138.23,Debit,Food,Kroger,12028.08
TXN021057,ACC10001618,2025-07-03,01:43:54,39.38,Debit,Travel,Delta Airlines,1978.62
TXN021058,ACC10000636,2025-07-03,02:20:12,42.11,Debit,Food,Kroger,23342.45
TXN021059,ACC10000859,2025-07-03,02:20:19,30.53,Debit,Food,McDonalds,9671.57
TXN021060,ACC10001421,2025-07-03,02:23:56,200.0,Debit,Cash Withdrawal,ATM Cash Out,13417.6
TXN021061,ACC10000753,2025-07-03,02:37:54,35.98,Debit,Travel,Delta Airlines,46833.66
TXN021062,ACC10000557,2025-07-03,02:39:45,120.14,Debit,Food,Dominos,20191.53
TXN021063,ACC10000988,2025-07-03,02:42:17,108.86,Debit,Food,Whole Foods,16322.89
TXN021064,ACC10001295,2025-07-03,02:43:01,415.53,Debit,Bills,Electric Co,79041.33
TXN021065,ACC10000887,2025-07-03,03:00:14,38.32,Debit,Travel,Lyft,15785.94
TXN021066,ACC10001578,2025-07-03,03:10:45,-25.04,Credit,Interest,Bank Interest Payment,1153.34
TXN021067,ACC10000246,2025-07-03,03:49:10,500.0,Credit,Deposit,Bank Interest Payment,7232.97
TXN021068,ACC10001438,2025-07-03,04:23:16,-24.12,Credit,Interest,Bank Interest Payment,782.73
TXN021069,ACC10000306,2025-07-03,04:27:57,79.68,Debit,Food,Chipotle,6081.59
TXN021070,ACC10001861,2025-07-03,04:35:34,31.64,Debit,Food,Starbucks,89762.71
TXN021071,ACC10000645,2025-07-03,04:40:52,45.88,Debit,Bills,Electric Co,74971.19
TXN021072,ACC10001584,2025-07-03,05:19:53,24.58,Debit,Travel,Amtrack,15641.1
TXN021073,ACC10001043,2025-07-03,05:30:29,14.25,Debit,Travel,Uber,41768.37
TXN021074,ACC10000184,2025-07-03,05:36:15,70.54,Credit,Refund,Merchant Refund,4276.96
TXN021075,ACC10001768,2025-07-03,05:49:36,500.0,Credit,Deposit,Cash Deposit ATM,17220.19
TXN021076,ACC10001161,2025-07-03,05:50:11,427.64,Debit,Bills,Netflix,53113.27
TXN021077,ACC10001816,2025-07-03,05:56:42,45.98,Debit,Food,Starbucks,22551.66
TXN021078,ACC10000327,2025-07-03,05:57:58,594.34,Debit,Travel,Lyft,24796.51
TXN021079,ACC10000660,2025-07-03,06:04:15,1092.96,Debit,Shopping,BestBuy,20497.21
TXN021080,ACC10000891,2025-07-03,06:08:25,831.68,Debit,Shopping,Apple Store,29167.68
TXN021081,ACC10000558,2025-07-03,06:31:46,33.42,Debit,Food,Dominos,264.1
TXN021082,ACC10001877,2025-07-03,06:37:27,253.66,Debit,Bills,Electric Co,44123.34
TXN021083,ACC10000766,2025-07-03,06:53:28,122.82,Debit,Food,Whole Foods,8124.18
TXN021084,ACC10001326,2025-07-03,07:05:58,27.93,Debit,Food,Dominos,8940.07
TXN021085,ACC10000458,2025-07-03,07:18:28,1177.32,Debit,Shopping,BestBuy,24688.25
TXN021086,ACC10000450,2025-07-03,07:20:41,36.47,Debit,Food,Starbucks,21177.85
TXN021087,ACC10000364,2025-07-03,07:22:18,128.97,Debit,Food,McDonalds,12362.79
TXN021088,ACC10000883,2025-07-03,07:27:51,443.74,Debit,Shopping,BestBuy,84342.26
TXN021089,ACC10001071,2025-07-03,07:36:39,15.96,Debit,Travel,Shell,28701.9
TXN021090,ACC10000018,2025-07-03,07:42:17,64.26,Debit,Food,UberEats,8579.59
TXN021091,ACC10001650,2025-07-03,07:47:16,124.24,Debit,Food,Kroger,14551.47
TXN021092,ACC10001025,2025-07-03,07:52:33,103.04,Debit,Food,Whole Foods,95371.21
TXN015734,ACC10001820,2025-07-03,08:00:26,8068.0,Credit,Salary,Employer Direct Deposit,22445.07
TXN010598,ACC10001244,2025-07-03,08:01:30,5424.0,Credit,Salary,Employer Direct Deposit,26672.71
TXN013790,ACC10001608,2025-07-03,08:02:04,3965.0,Credit,Salary,Employer Direct Deposit,21873.5
TXN008246,ACC10000976,2025-07-03,08:02:16,2998.0,Credit,Salary,Employer Direct Deposit,9404.57
TXN009206,ACC10001090,2025-07-03,08:02:35,1875.0,Credit,Salary,Employer Direct Deposit,16784.09
TXN005162,ACC10000642,2025-07-03,08:03:41,4839.0,Credit,Salary,Employer Direct Deposit,12331.73
TXN014594,ACC10001692,2025-07-03,08:04:56,5457.0,Credit,Salary,Employer Direct Deposit,27334.0
TXN007874,ACC10000940,2025-07-03,08:06:30,3788.0,Credit,Salary,Employer Direct Deposit,18133.0
TXN008546,ACC10001010,2025-07-03,08:08:02,3671.0,Credit,Salary,Employer Direct Deposit,8690.44
TXN006350,ACC10000774,2025-07-03,08:09:01,5222.0,Credit,Salary,Employer Direct Deposit,13505.8
TXN002066,ACC10000262,2025-07-03,08:10:33,2265.0,Credit,Salary,Employer Direct Deposit,21754.46
TXN004442,ACC10000560,2025-07-03,08:12:05,4085.0,Credit,Salary,Employer Direct Deposit,19420.44
TXN011954,ACC10001398,2025-07-03,08:12:35,6131.0,Credit,Salary,Employer Direct Deposit,26579.18
TXN015590,ACC10001806,2025-07-03,08:12:45,4732.0,Credit,Salary,Employer Direct Deposit,20521.28
TXN010838,ACC10001270,2025-07-03,08:13:37,3106.0,Credit,Salary,Employer Direct Deposit,15661.24
TXN010034,ACC10001180,2025-07-03,08:16:40,3350.0,Credit,Salary,Employer Direct Deposit,9312.39
TXN002030,ACC10000258,2025-07-03,08:17:05,4843.0,Credit,Salary,Employer Direct Deposit,21740.16
